DECILE1,LSAT,UGPA,grad,fulltime,FAM_INC,gender,race1,Y,TIER,A,U_FAMINC,U_UGPA,U_LSAT,U_TIER,U_DEC
8.0,38.0,3.3,1,1,3.0,0,white,1,3.0,0,-0.42846246049910297,0.02715147326978684,2.201943946111541,-0.8941048428801057,1.5785963818780875
6.0,35.0,3.3,1,1,3.0,1,white,1,2.0,0,-0.5059548948391215,0.13682803904399288,-1.6007764059958944,-1.644167266001641,-0.4665934931547264
2.0,40.0,3.3,1,1,3.0,1,white,1,6.0,0,-0.5059548948391215,0.13682803904399288,3.3992235940041056,1.9392701058675845,-3.107462367129381
7.0,38.0,3.3,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,0.12918076788510335,0.30521555904327613,-0.906564243563198,0.5785963818780875
2.0,40.0,3.3,1,1,3.0,0,white,1,4.0,0,-0.42846246049910297,0.02715147326978684,4.201943946111541,-0.060729894132415474,-4.207874939389944
6.0,35.0,3.3,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,0.12918076788510335,-2.694784440956724,-0.6566266666847334,0.08361279297555502
3.0,34.0,3.3,1,1,3.0,0,asian,1,4.0,1,-0.42846246049910297,0.02715147326978684,-1.798056053888459,0.4391452596245138,-2.197842117195008
9.0,41.0,3.3,1,1,4.0,0,white,1,3.0,0,0.571537539500897,0.019504202110897317,4.1079359111507046,-1.1565018204416626,2.07357997078062
4.0,29.0,3.3,1,1,3.0,1,white,1,2.0,0,-0.5059548948391215,0.13682803904399288,-7.600776405995894,-1.1442921122447118,-1.4565606709597896
8.0,37.0,3.3,1,1,4.0,0,white,1,5.0,0,0.571537539500897,0.019504202110897317,0.10793591115070456,1.176748282062957,2.847347757837806
6.0,42.0,3.3,1,1,3.0,0,white,1,4.0,0,-0.42846246049910297,0.02715147326978684,6.201943946111541,-0.22735494538472523,-0.544552546788255
2.0,38.0,3.3,1,1,4.0,0,white,1,3.0,0,0.571537539500897,0.019504202110897317,1.1079359111507046,-0.906564243563198,-4.4214036181219125
7.0,34.0,3.3,1,1,3.0,1,white,1,4.0,0,-0.5059548948391215,0.13682803904399288,-2.6007764059958944,0.4391452596245138,1.802157882804992
10.0,41.0,3.3,1,1,4.0,0,white,1,2.0,0,0.571537539500897,0.019504202110897317,4.1079359111507046,-2.1565018204416626,2.5233736846503385
7.0,31.0,3.3,1,1,3.0,0,white,1,3.0,0,-0.42846246049910297,0.02715147326978684,-4.798056053888459,-0.3109171634970216,1.756968007772179
2.0,25.5,3.3,1,1,3.0,1,asian,1,4.0,1,-0.5059548948391215,0.13682803904399288,-11.100776405995894,1.1473017274468305,-1.7669622857521823
9.0,28.3,3.3,1,1,4.0,0,white,1,3.0,0,0.571537539500897,0.019504202110897317,-8.592064088849295,-0.09843274498949572,4.2114827777599
2.0,43.0,3.3,1,1,4.0,1,white,1,6.0,0,0.4940451051608785,0.12918076788510335,5.305215559043276,1.6768731283060276,-3.6124787782268495
6.0,41.0,3.3,1,1,3.0,0,white,1,5.0,0,-0.42846246049910297,0.02715147326978684,5.201943946111541,0.8559575802414301,0.17399254304118195
7.0,42.0,3.3,1,1,3.0,0,asian,1,4.0,1,-0.42846246049910297,0.02715147326978684,6.201943946111541,-0.22735494538472523,0.45544745321174496
7.0,39.0,3.3,0,1,2.0,0,white,1,4.0,0,-1.428462460499103,0.03479874442867681,4.2959519810723705,0.035042032176832105,0.9604638643092116
10.0,40.0,3.3,1,1,4.0,0,white,1,4.0,0,0.571537539500897,0.019504202110897317,3.1079359111507046,-0.07318929481550729,3.792125060610056
5.0,36.0,3.3,1,1,3.0,1,white,1,3.0,0,-0.5059548948391215,0.13682803904399288,-0.6007764059958944,-0.727479791627796,-1.0847260107236005
3.0,32.0,3.3,1,1,2.0,0,white,1,2.0,0,-1.428462460499103,0.03479874442867681,-2.7040480189276295,-1.3817702884400838,-2.961577082057258
4.0,39.0,3.3,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,0.12918076788510335,1.3052155590432761,-0.9898767691893529,-2.589742421821069
4.0,32.5,3.3,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,0.12918076788510335,-5.194784440956724,-0.4483453526193464,-1.4955401977765543
10.0,44.0,3.3,1,1,4.0,0,white,1,5.0,0,0.571537539500897,0.019504202110897317,7.1079359111507046,0.5935606026798732,3.6689761319437135
4.0,36.0,3.3,1,1,3.0,1,white,1,3.0,0,-0.5059548948391215,0.13682803904399288,-0.6007764059958944,-0.727479791627796,-2.0847260107236005
6.0,32.0,3.3,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,0.12918076788510335,-5.694784440956724,-0.4066890898062687,0.5886292040730234
1.0,30.0,3.3,1,0,3.0,1,hisp,1,3.0,1,-0.5059548948391215,0.13682803904399288,-6.600776405995894,-0.2276046378708667,-4.074693188528665
9.0,36.0,3.3,1,1,4.0,0,white,1,4.0,0,0.571537539500897,0.019504202110897317,-0.8920640888492954,0.2600608076891118,3.46548027540668
2.0,31.0,3.3,1,1,2.0,1,asian,1,4.0,1,-1.5059548948391215,0.14447531020288285,-4.506768371035065,0.7015422371860711,-2.6928257060975405
3.0,33.0,3.3,1,1,4.0,0,white,1,3.0,0,0.571537539500897,0.019504202110897317,-3.8920640888492954,-0.4900016154324236,-2.579709599626132
8.0,42.0,3.3,1,1,5.0,1,white,1,4.0,0,1.4940451051608785,0.12153349672621339,3.2112075240824396,-0.25227374675090974,1.455447453211745
6.0,33.0,3.3,1,1,4.0,0,white,1,3.0,0,0.571537539500897,0.019504202110897317,-3.8920640888492954,-0.4900016154324236,0.4202904003738679
7.0,32.0,3.3,1,1,4.0,1,white,1,5.0,0,0.4940451051608785,0.12918076788510335,-5.694784440956724,1.5933109101937313,2.6890417763335854
7.0,37.0,3.3,1,1,4.0,1,white,1,5.0,0,0.4940451051608785,0.12918076788510335,-0.6947844409567239,1.176748282062957,1.847347757837806
7.0,28.0,3.3,1,1,1.0,0,asian,1,2.0,1,-2.428462460499103,0.04244601558756633,-5.6100399839668,-1.0360607852523716,1.711778132739366
6.0,40.0,3.3,1,1,5.0,1,white,1,4.0,0,1.4940451051608785,0.12153349672621339,1.2112075240824396,-0.08564869549859999,-0.20787493938994395
5.0,46.0,3.3,1,1,3.0,0,white,1,4.0,0,-0.42846246049910297,0.02715147326978684,10.201943946111541,-0.5606050478893447,-2.217907761584879
6.0,34.0,3.3,1,1,2.0,1,white,0,2.0,0,-1.5059548948391215,0.14447531020288285,-1.506768371035065,-1.5483953396923935,-0.29825468945557
8.0,36.0,3.3,1,1,4.0,0,asian,1,5.0,1,0.571537539500897,0.019504202110897317,-0.8920640888492954,1.2600608076891118,3.0156865615369615
5.0,36.0,3.3,1,1,1.0,0,black,1,4.0,1,-2.428462460499103,0.04244601558756633,2.3899600160332,0.29743900973838944,-0.53451972459332
2.0,40.0,3.3,1,1,4.0,0,asian,1,4.0,1,0.571537539500897,0.019504202110897317,3.1079359111507046,-0.07318929481550729,-4.207874939389944
8.0,37.0,3.3,1,1,4.0,0,white,1,3.0,0,0.571537539500897,0.019504202110897317,0.10793591115070456,-0.8232517179370431,1.746935185577244
4.0,44.0,3.3,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,0.12918076788510335,6.305215559043276,-0.4064393973201268,-2.881230154186568
2.0,39.0,3.3,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,0.12918076788510335,1.3052155590432761,0.010123230810647144,-4.039536135690788
3.0,28.0,3.3,1,1,2.0,0,black,1,3.0,1,-1.428462460499103,0.03479874442867681,-6.7040480189276295,-0.048520185935464255,-1.7380155811303526
3.0,39.0,3.3,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,0.12918076788510335,1.3052155590432761,0.010123230810647144,-3.0395361356907884
4.0,39.0,3.3,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,0.12918076788510335,1.3052155590432761,-0.9898767691893529,-2.589742421821069
3.0,33.0,3.3,1,1,3.0,0,white,1,3.0,0,-0.42846246049910297,0.02715147326978684,-2.798056053888459,-0.47754221474933134,-2.579709599626132
2.0,45.0,3.3,1,1,4.0,0,white,1,5.0,0,0.571537539500897,0.019504202110897317,8.107935911150705,0.5102480770537179,-4.499362671755442
10.0,47.0,3.3,1,1,4.0,0,white,1,4.0,0,0.571537539500897,0.019504202110897317,10.107935911150705,-0.6563769741985919,2.6137534347159637
9.0,35.0,3.3,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,0.12918076788510335,-2.694784440956724,-0.6566266666847334,3.083612792975555
1.0,29.5,3.3,1,1,3.0,1,white,1,3.0,0,-0.5059548948391215,0.13682803904399288,-7.100776405995894,-0.18594837505778905,-3.990523786679087
4.0,26.5,3.3,1,1,2.0,0,hisp,1,3.0,1,-1.428462460499103,0.03479874442867681,-8.20404801892763,0.07644860250376828,-0.4855073755816184
8.0,36.0,3.3,1,1,5.0,0,white,1,3.0,0,1.571537539500897,0.01185693095200735,-1.9860721238101249,-0.7523985929939809,1.9152739892763995
10.0,40.0,3.3,1,1,4.0,1,white,1,6.0,0,0.4940451051608785,0.12918076788510335,2.305215559043276,1.9268107051844927,4.892537632870619
9.0,31.5,3.3,1,1,3.0,1,white,1,3.0,0,-0.5059548948391215,0.13682803904399288,-5.100776405995894,-0.3525734263100988,3.672798605922601
2.0,38.0,3.3,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,0.12918076788510335,0.30521555904327613,0.09343575643680202,-3.871197331991631
6.0,33.0,3.3,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,0.12918076788510335,-4.694784440956724,-0.4900016154324236,0.4202904003738679
8.0,38.0,3.3,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,0.12918076788510335,0.30521555904327613,-0.906564243563198,1.5785963818780875
7.0,35.0,3.3,1,1,4.0,0,white,1,4.0,0,0.571537539500897,0.019504202110897317,-1.8920640888492954,0.34337333331526665,1.6338190791058356
7.0,39.0,3.3,1,1,4.0,0,white,1,3.0,0,0.571537539500897,0.019504202110897317,2.1079359111507046,-0.9898767691893529,0.41025757817893105
6.0,33.0,3.3,1,1,4.0,0,white,1,3.0,0,0.571537539500897,0.019504202110897317,-3.8920640888492954,-0.4900016154324236,0.4202904003738679
6.0,39.0,3.3,1,1,5.0,0,white,1,5.0,0,1.571537539500897,0.01185693095200735,1.0139278761898751,0.9976638301275544,0.510670150439493
3.0,41.0,3.3,1,1,3.0,1,white,1,3.0,0,-0.5059548948391215,0.13682803904399288,4.399223594004106,-1.14404241975857,-3.92642002921938
9.0,40.0,3.3,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,0.12918076788510335,2.305215559043276,-0.07318929481550729,2.792125060610056
5.0,31.0,3.3,1,1,3.0,0,white,1,1.0,0,-0.42846246049910297,0.02715147326978684,-4.798056053888459,-2.3109171634970216,-1.343444564488383
10.0,38.0,3.3,1,1,4.0,0,white,1,4.0,0,0.571537539500897,0.019504202110897317,1.1079359111507046,0.09343575643680202,4.128802668008369
10.0,43.0,3.3,1,0,3.0,0,white,1,4.0,0,-0.42846246049910297,0.02715147326978684,7.201943946111541,-0.31066747101087966,3.2871086495125876
3.0,40.0,3.3,1,1,5.0,1,white,1,3.0,0,1.4940451051608785,0.12153349672621339,1.2112075240824396,-1.0856486954986,-3.7580812255202245
9.0,37.0,3.3,1,1,2.0,1,white,1,3.0,0,-1.5059548948391215,0.14447531020288285,1.493231628964935,-0.7983329165708581,2.746935185577244
10.0,40.0,3.3,1,0,4.0,1,white,1,5.0,0,0.4940451051608785,0.12918076788510335,2.305215559043276,0.9268107051844927,4.3423313467403375
3.0,34.0,3.3,1,1,3.0,0,hisp,0,3.0,1,-0.42846246049910297,0.02715147326978684,-1.798056053888459,-0.5608547403754862,-2.7480484033252885
4.0,37.0,3.3,1,1,4.0,0,white,1,3.0,0,0.571537539500897,0.019504202110897317,0.10793591115070456,-0.8232517179370431,-2.253064814422756
9.0,40.0,3.3,1,0,4.0,0,white,1,3.0,0,0.571537539500897,0.019504202110897317,3.1079359111507046,-1.0731892948155073,2.2419187744797755
9.0,38.0,3.3,1,1,4.0,0,white,1,3.0,0,0.571537539500897,0.019504202110897317,1.1079359111507046,-0.906564243563198,2.5785963818780875
10.0,30.5,3.3,1,1,3.0,0,white,1,2.0,0,-0.42846246049910297,0.02715147326978684,-5.298056053888459,-1.269260900683944,4.290931123491476
9.0,40.0,3.3,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,0.12918076788510335,2.305215559043276,-1.0731892948155073,2.2419187744797755
8.0,28.0,3.3,1,1,4.0,0,asian,1,4.0,1,0.571537539500897,0.019504202110897317,-8.892064088849295,0.9265610126983508,3.812190704999928
7.0,37.0,3.3,1,1,3.0,1,white,1,3.0,0,-0.5059548948391215,0.13682803904399288,0.39922359400410556,-0.8107923172539508,0.7469351855772439
10.0,33.0,3.3,1,1,4.0,0,white,1,4.0,0,0.571537539500897,0.019504202110897317,-3.8920640888492954,0.5099983845675764,4.970496686504148
6.0,32.0,3.3,1,1,3.0,0,white,1,3.0,0,-0.42846246049910297,0.02715147326978684,-3.798056053888459,-0.39422968912317646,0.5886292040730234
2.0,19.0,3.3,1,1,3.0,0,black,1,1.0,1,-0.42846246049910297,0.02715147326978684,-16.79805605388846,-1.3111668559831626,-2.323378920098511
10.0,41.0,3.3,1,1,4.0,1,white,1,5.0,0,0.4940451051608785,0.12918076788510335,3.305215559043276,0.8434981795583374,4.173992543041182
5.0,28.5,3.3,1,1,3.0,0,white,1,2.0,0,-0.42846246049910297,0.02715147326978684,-7.298056053888459,-1.1026358494316342,-0.3723912691102118
3.0,20.0,3.3,1,0,1.0,0,other,1,2.0,1,-2.428462460499103,0.04244601558756633,-13.6100399839668,-0.36956058024313254,-0.9415114376673861
8.0,36.0,3.3,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,0.12918076788510335,-1.6947844409567239,0.2600608076891118,2.46548027540668
10.0,32.0,3.3,1,1,3.0,0,white,1,3.0,0,-0.42846246049910297,0.02715147326978684,-3.798056053888459,-0.39422968912317646,4.588629204073023
5.0,33.0,3.3,1,1,4.0,0,white,1,4.0,0,0.571537539500897,0.019504202110897317,-3.8920640888492954,0.5099983845675764,-0.029503313495851557
1.0,37.0,3.3,1,1,4.0,0,white,1,4.0,0,0.571537539500897,0.019504202110897317,0.10793591115070456,0.1767482820629569,-4.7028585282924755
6.0,30.0,3.3,1,1,5.0,1,white,1,3.0,0,1.4940451051608785,0.12153349672621339,-8.78879247591756,-0.2525234392370517,0.9253068114713354
4.0,38.0,3.3,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,0.12918076788510335,0.30521555904327613,-0.906564243563198,-2.4214036181219125
9.0,40.0,3.3,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,0.12918076788510335,2.305215559043276,-0.07318929481550729,2.792125060610056
4.0,36.0,3.3,1,1,4.0,0,white,1,4.0,0,0.571537539500897,0.019504202110897317,-0.8920640888492954,0.2600608076891118,-1.53451972459332
6.0,29.0,3.3,1,1,4.0,0,white,1,2.0,0,0.571537539500897,0.019504202110897317,-7.8920640888492954,-1.156751512927804,0.5434393290402104
5.0,35.0,3.3,1,1,3.0,0,white,1,3.0,0,-0.42846246049910297,0.02715147326978684,-0.7980560538884589,-0.6441672660016411,-0.916387207024445
7.0,44.0,3.3,1,1,4.0,0,white,1,5.0,0,0.571537539500897,0.019504202110897317,7.1079359111507046,0.5935606026798732,0.6689761319437135
9.0,43.0,3.3,1,1,4.0,0,white,1,5.0,0,0.571537539500897,0.019504202110897317,6.1079359111507046,0.6768731283060276,2.837314935642869
1.0,40.0,3.3,1,1,3.0,0,hisp,1,6.0,1,-0.42846246049910297,0.02715147326978684,4.201943946111541,1.9392701058675845,-4.107462367129381
3.0,31.0,3.3,1,1,4.0,0,white,0,2.0,0,0.571537539500897,0.019504202110897317,-5.8920640888492954,-1.3233765641801138,-2.7932382783581025
2.0,33.0,3.3,1,1,3.0,0,white,1,2.0,0,-0.42846246049910297,0.02715147326978684,-2.798056053888459,-1.4775422147493313,-4.1299158857564136
5.0,35.0,3.3,1,1,3.0,0,white,1,4.0,0,-0.42846246049910297,0.02715147326978684,-0.7980560538884589,0.3558327339983589,-0.36618092089416443
10.0,42.0,3.3,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,0.12918076788510335,4.305215559043276,-0.23981434606781704,3.455447453211745
8.0,38.0,3.3,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,0.12918076788510335,0.30521555904327613,-0.906564243563198,1.5785963818780875
3.0,42.0,3.3,1,1,4.0,0,white,1,4.0,0,0.571537539500897,0.019504202110897317,5.1079359111507046,-0.23981434606781704,-3.544552546788255
9.0,48.0,3.3,1,1,4.0,1,white,1,5.0,0,0.4940451051608785,0.12918076788510335,10.305215559043276,0.2603105001752528,1.9956209171470896
6.0,36.0,3.3,1,1,3.0,1,white,1,5.0,0,-0.5059548948391215,0.13682803904399288,-0.6007764059958944,1.272520208372204,1.0156865615369615
10.0,38.5,3.3,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,0.12918076788510335,0.8052155590432761,-0.9482205063762756,3.4944269800285097
4.0,25.0,3.3,1,1,4.0,0,black,1,3.0,1,0.571537539500897,0.019504202110897317,-11.892064088849295,0.1764985895768154,-0.23299917003288417
7.0,36.0,3.3,1,1,3.0,0,white,1,3.0,0,-0.42846246049910297,0.02715147326978684,0.2019439461115411,-0.727479791627796,0.9152739892763995
9.0,34.0,3.3,1,0,3.0,1,white,1,3.0,0,-0.5059548948391215,0.13682803904399288,-2.6007764059958944,-0.5608547403754862,3.2519515966747115
2.0,35.0,3.3,1,1,4.0,1,white,0,3.0,0,0.4940451051608785,0.12918076788510335,-2.694784440956724,-0.6566266666847334,-3.916387207024445
10.0,40.0,3.3,1,1,3.0,0,white,1,3.0,0,-0.42846246049910297,0.02715147326978684,4.201943946111541,-1.0607298941324155,3.2419187744797755
10.0,36.0,3.3,1,0,4.0,0,white,1,5.0,0,0.571537539500897,0.019504202110897317,-0.8920640888492954,1.2600608076891118,5.0156865615369615
7.0,37.0,3.3,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,0.12918076788510335,-0.6947844409567239,-0.8232517179370431,0.7469351855772439
8.0,37.0,3.3,1,1,3.0,1,white,1,3.0,0,-0.5059548948391215,0.13682803904399288,0.39922359400410556,-0.8107923172539508,1.746935185577244
4.0,37.0,3.3,1,1,4.0,0,white,1,3.0,0,0.571537539500897,0.019504202110897317,0.10793591115070456,-0.8232517179370431,-2.253064814422756
3.0,42.0,3.3,1,1,2.0,1,white,1,4.0,0,-1.5059548948391215,0.14447531020288285,6.493231628964935,-0.21489554470163252,-3.544552546788255
7.0,40.0,3.3,1,1,5.0,1,white,1,3.0,0,1.4940451051608785,0.12153349672621339,1.2112075240824396,-1.0856486954986,0.2419187744797755
3.0,45.0,3.3,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,0.12918076788510335,7.305215559043276,-0.4897519229462821,-4.0495689578857235
2.0,36.0,3.3,1,1,4.0,1,white,1,5.0,0,0.4940451051608785,0.12918076788510335,-1.6947844409567239,1.2600608076891118,-2.9843134384630385
3.0,32.0,3.3,1,1,3.0,1,white,1,3.0,0,-0.5059548948391215,0.13682803904399288,-4.600776405995894,-0.39422968912317646,-2.4113707959269766
2.0,35.5,3.3,1,1,4.0,1,white,0,3.0,0,0.4940451051608785,0.12918076788510335,-2.194784440956724,-0.698282929497811,-4.000556608874023
2.0,40.0,3.3,1,1,4.0,1,white,1,5.0,0,0.4940451051608785,0.12918076788510335,2.305215559043276,0.9268107051844927,-3.6576686532596625
5.0,43.0,3.3,1,1,4.0,0,white,1,5.0,0,0.571537539500897,0.019504202110897317,6.1079359111507046,0.6768731283060276,-1.162685064357131
9.0,40.0,3.3,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,0.12918076788510335,2.305215559043276,-1.0731892948155073,2.2419187744797755
9.0,44.0,3.3,1,1,3.0,1,white,1,5.0,0,-0.5059548948391215,0.13682803904399288,7.399223594004106,0.606020003362965,2.6689761319437135
3.0,41.0,3.3,1,1,3.0,0,white,1,3.0,0,-0.42846246049910297,0.02715147326978684,5.201943946111541,-1.14404241975857,-3.92642002921938
1.0,37.0,3.3,1,1,3.0,0,white,1,4.0,0,-0.42846246049910297,0.02715147326978684,1.201943946111541,0.18920768274604916,-4.7028585282924755
7.0,42.0,3.3,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,0.12918076788510335,4.305215559043276,-0.23981434606781704,0.45544745321174496
5.0,36.0,3.3,1,1,4.0,0,white,1,3.0,0,0.571537539500897,0.019504202110897317,-0.8920640888492954,-0.7399391923108882,-1.0847260107236005
2.0,29.5,3.3,1,1,3.0,0,black,1,6.0,1,-0.42846246049910297,0.02715147326978684,-6.298056053888459,2.814051624942211,-1.3399049282882438
7.0,36.0,3.3,1,1,4.0,1,white,1,5.0,0,0.4940451051608785,0.12918076788510335,-1.6947844409567239,1.2600608076891118,2.0156865615369615
7.0,38.0,3.3,1,1,3.0,1,white,1,4.0,0,-0.5059548948391215,0.13682803904399288,1.3992235940041056,0.10589515711989428,1.128802668008369
5.0,23.0,3.3,1,1,5.0,1,white,1,3.0,0,1.4940451051608785,0.12153349672621339,-15.78879247591756,0.33066424014603246,1.103678437365427
9.0,37.0,3.3,1,1,4.0,0,white,1,4.0,0,0.571537539500897,0.019504202110897317,0.10793591115070456,0.1767482820629569,3.2971414717075245
2.0,30.0,3.3,1,1,3.0,0,white,1,3.0,0,-0.42846246049910297,0.02715147326978684,-5.798056053888459,-0.2276046378708667,-3.0746931885286646
1.0,33.0,3.3,1,1,1.0,0,other,1,5.0,1,-2.428462460499103,0.04244601558756633,-0.6100399839668,1.547376586616854,-3.47929702736557
10.0,43.0,3.3,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,0.12918076788510335,5.305215559043276,-1.3231268716939724,2.736902363382307
8.0,32.0,3.3,1,1,2.0,1,white,1,3.0,0,-1.5059548948391215,0.14447531020288285,-3.506768371035065,-0.38177028844008376,2.5886292040730234
5.0,43.0,3.3,1,1,3.0,0,asian,0,5.0,1,-0.42846246049910297,0.02715147326978684,7.201943946111541,0.6893325289891203,-1.162685064357131
7.0,38.0,3.3,1,1,5.0,0,white,1,4.0,0,1.571537539500897,0.01185693095200735,0.013927876189875121,0.08097635575370932,1.128802668008369
6.0,41.0,3.3,1,1,4.0,0,white,1,4.0,0,0.571537539500897,0.019504202110897317,4.1079359111507046,-0.1565018204416626,-0.3762137430890995
3.0,30.5,3.3,1,1,3.0,0,white,1,3.0,0,-0.42846246049910297,0.02715147326978684,-5.298056053888459,-0.2692609006839439,-2.1588625903782424
9.0,37.0,3.3,1,0,2.0,0,white,1,2.0,0,-1.428462460499103,0.03479874442867681,2.2959519810723705,-1.7983329165708581,2.1967288994469625
8.0,31.0,3.3,1,1,2.0,1,hisp,1,6.0,1,-1.5059548948391215,0.14447531020288285,-4.506768371035065,2.701542237186071,4.407586866163022
9.0,39.0,3.3,1,1,4.0,1,white,1,2.0,0,0.4940451051608785,0.12918076788510335,1.3052155590432761,-1.9898767691893529,1.8600512920486496
6.0,33.5,3.3,1,1,4.0,0,white,1,3.0,0,0.571537539500897,0.019504202110897317,-3.3920640888492954,-0.5316578782455013,0.3361209985242892
4.0,34.0,3.3,1,1,4.0,0,white,1,3.0,0,0.571537539500897,0.019504202110897317,-2.8920640888492954,-0.5733141410585785,-1.7480484033252885
6.0,40.0,3.3,1,0,4.0,1,white,1,3.0,0,0.4940451051608785,0.12918076788510335,2.305215559043276,-1.0731892948155073,-0.7580812255202245
9.0,34.0,3.3,1,1,3.0,1,white,1,3.0,0,-0.5059548948391215,0.13682803904399288,-2.6007764059958944,-0.5608547403754862,3.2519515966747115
8.0,39.0,3.3,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,0.12918076788510335,1.3052155590432761,0.010123230810647144,1.9604638643092116
6.0,36.0,3.3,1,1,3.0,0,white,1,3.0,0,-0.42846246049910297,0.02715147326978684,0.2019439461115411,-0.727479791627796,-0.08472601072360053
7.0,36.0,3.3,1,1,4.0,0,white,1,3.0,0,0.571537539500897,0.019504202110897317,-0.8920640888492954,-0.7399391923108882,0.9152739892763995
