DECILE1,LSAT,UGPA,grad,fulltime,FAM_INC,gender,race1,Y,TIER,A,U_UGPA,U_LSAT,U_TIER
4.0,36.0,3.2,1,1,3.0,0,white,1,4.0,0,-0.0728485267302128,0.2019439461115411,0.33753492193564094
9.0,41.0,3.2,1,1,4.0,1,white,1,3.0,0,0.02918076788510371,3.305215559043276,-1.0914871068782261
9.0,41.0,3.2,1,1,3.0,0,white,1,5.0,0,-0.0728485267302128,5.201943946111541,0.9209722938048666
1.0,39.0,3.2,1,1,3.0,0,white,1,4.0,0,-0.0728485267302128,3.201943946111541,0.08759734505717631
9.0,33.0,3.2,1,1,4.0,0,white,1,1.0,0,-0.08049579788910233,-3.8920640888492954,-2.4249869018689867
6.0,41.0,3.2,1,0,4.0,1,white,1,4.0,0,0.02918076788510371,3.305215559043276,-0.09148710687822614
4.0,43.0,3.2,1,1,4.0,1,white,1,4.0,0,0.02918076788510371,5.305215559043276,-0.2581121581305359
6.0,30.0,3.2,1,1,4.0,0,white,1,2.0,0,-0.08049579788910233,-6.8920640888492954,-1.175049324990522
10.0,38.0,3.2,1,1,4.0,1,white,1,4.0,0,0.02918076788510371,0.30521555904327613,0.15845047000023893
4.0,34.0,3.2,1,1,3.0,1,white,1,4.0,0,0.03682803904399323,-2.6007764059958944,0.5041599731879507
10.0,30.0,3.2,1,1,4.0,0,white,1,2.0,0,-0.08049579788910233,-6.8920640888492954,-1.175049324990522
4.0,42.0,3.2,1,1,4.0,0,white,1,4.0,0,-0.08049579788910233,5.1079359111507046,-0.17479963250438058
1.0,31.5,3.2,1,1,4.0,1,black,1,4.0,1,0.02918076788510371,-6.194784440956724,0.6999818865702454
5.0,38.0,3.2,1,1,4.0,0,white,1,3.0,0,-0.08049579788910233,1.1079359111507046,-0.8415495299997611
9.0,35.0,3.2,1,1,3.0,1,white,1,2.0,0,0.03682803904399323,-1.6007764059958944,-1.5791525524382042
10.0,37.0,3.2,1,1,3.0,1,white,1,3.0,0,0.03682803904399323,0.39922359400410556,-0.7457776036905139
4.0,38.0,3.2,1,1,4.0,1,white,1,3.0,0,0.02918076788510371,0.30521555904327613,-0.8415495299997611
7.0,35.0,3.2,1,1,2.0,1,white,1,2.0,0,0.0444753102028832,-0.506768371035065,-1.5666931517551115
9.0,33.0,3.2,1,1,2.0,1,white,1,2.0,0,0.0444753102028832,-2.506768371035065,-1.4000681005028017
7.0,39.0,3.2,1,1,4.0,1,white,1,5.0,0,0.02918076788510371,1.3052155590432761,1.075137944374084
6.0,37.0,3.2,1,1,3.0,1,white,1,6.0,0,0.03682803904399323,0.39922359400410556,2.254222396309486
10.0,39.0,3.2,1,1,3.0,1,white,1,4.0,0,0.03682803904399323,2.3992235940041056,0.08759734505717631
3.0,31.0,3.2,1,1,3.0,1,white,1,3.0,0,0.03682803904399323,-5.600776405995894,-0.24590244993358468
2.0,33.0,3.2,1,1,2.0,1,black,1,6.0,1,0.0444753102028832,-2.506768371035065,2.5999318994971983
9.0,41.0,3.2,1,1,4.0,1,white,1,3.0,0,0.02918076788510371,3.305215559043276,-1.0914871068782261
5.0,34.5,3.2,1,1,3.0,1,white,1,3.0,0,0.03682803904399323,-2.1007764059958944,-0.5374962896251265
7.0,35.0,3.2,1,1,4.0,0,white,1,5.0,0,-0.08049579788910233,-1.8920640888492954,1.4083880468787036
6.0,24.0,3.2,1,1,3.0,0,white,1,3.0,0,-0.0728485267302128,-11.798056053888459,0.33728522944949946
8.0,37.0,3.2,1,1,4.0,1,white,1,3.0,0,0.02918076788510371,-0.6947844409567239,-0.7582370043736062
6.0,34.0,3.2,1,1,2.0,1,white,1,4.0,0,0.0444753102028832,-1.506768371035065,0.5166193738710434
2.0,31.0,3.2,1,0,4.0,0,white,0,3.0,0,-0.08049579788910233,-5.8920640888492954,-0.25836185061667694
5.0,42.0,3.2,1,1,3.0,1,white,1,3.0,0,0.03682803904399323,5.399223594004106,-1.1623402318212888
9.0,36.5,3.2,1,1,4.0,1,white,1,4.0,0,0.02918076788510371,-1.1947844409567239,0.283419258439471
7.0,39.0,3.2,1,1,1.0,0,white,1,5.0,0,-0.05755398441243331,5.3899600160332,1.1125161464233617
5.0,35.0,3.2,1,1,4.0,1,white,1,3.0,0,0.02918076788510371,-2.694784440956724,-0.5916119531212964
10.0,42.0,3.2,1,1,3.0,1,white,1,3.0,0,0.03682803904399323,5.399223594004106,-1.1623402318212888
6.0,38.0,3.2,1,1,4.0,0,white,1,3.0,0,-0.08049579788910233,1.1079359111507046,-0.8415495299997611
8.0,37.0,3.2,1,1,4.0,0,white,1,4.0,0,-0.08049579788910233,0.10793591115070456,0.2417629956263938
3.0,33.0,3.2,1,0,3.0,1,white,1,3.0,0,0.03682803904399323,-3.6007764059958944,-0.41252750118589443
8.0,30.0,3.2,1,1,4.0,1,white,1,3.0,0,0.02918076788510371,-7.694784440956724,-0.17504932499052206
4.0,34.0,3.2,1,1,4.0,0,white,1,5.0,0,-0.08049579788910233,-2.8920640888492954,1.4917005725048584
7.0,39.0,3.2,1,1,5.0,1,white,1,4.0,0,0.02153349672621374,0.2112075240824396,0.06267854369099135
9.0,38.0,3.2,1,1,3.0,0,white,1,3.0,0,-0.0728485267302128,2.201943946111541,-0.8290901293166688
1.0,30.5,3.2,1,1,3.0,1,white,1,2.0,0,0.03682803904399323,-6.100776405995894,-1.204246187120507
3.0,42.0,3.2,1,1,2.0,1,white,1,4.0,0,0.0444753102028832,6.493231628964935,-0.14988083113819606
9.0,37.5,3.2,1,1,3.0,1,white,1,5.0,0,0.03682803904399323,0.8992235940041056,1.2125661334964088
9.0,35.0,3.2,1,1,2.0,1,white,1,3.0,0,0.0444753102028832,-0.506768371035065,-0.5666931517551115
1.0,40.0,3.2,1,1,3.0,0,white,1,4.0,0,-0.0728485267302128,4.201943946111541,0.004284819431021436
8.0,34.0,3.2,1,1,3.0,1,white,1,5.0,0,0.03682803904399323,-2.6007764059958944,1.5041599731879507
5.0,36.0,3.2,1,1,3.0,1,white,1,3.0,0,0.03682803904399323,-0.6007764059958944,-0.6624650780643591
5.0,41.0,3.2,1,1,4.0,0,white,1,3.0,0,-0.08049579788910233,4.1079359111507046,-1.0914871068782261
5.0,38.0,3.2,1,1,3.0,1,white,1,5.0,0,0.03682803904399323,1.3992235940041056,1.1709098706833312
5.0,35.0,3.2,1,1,4.0,1,white,1,3.0,0,0.02918076788510371,-2.694784440956724,-0.5916119531212964
5.0,32.0,3.2,1,1,3.0,1,white,1,4.0,0,0.03682803904399323,-4.600776405995894,0.6707850244402604
2.0,36.0,3.2,1,1,3.0,1,hisp,1,4.0,1,0.03682803904399323,-0.6007764059958944,0.33753492193564094
1.0,41.0,3.2,1,1,4.0,1,white,1,5.0,0,0.02918076788510371,3.305215559043276,0.9085128931217739
7.0,20.0,3.2,1,1,4.0,1,white,1,1.0,0,0.02918076788510371,-17.694784440956724,-1.3419240687289737
5.0,38.0,3.2,1,1,5.0,1,white,1,4.0,0,0.02153349672621374,-0.7887924759175604,0.14599106931714623
8.0,43.0,3.2,1,1,4.0,1,white,1,4.0,0,0.02918076788510371,5.305215559043276,-0.2581121581305359
7.0,39.0,3.2,1,1,3.0,1,white,1,3.0,0,0.03682803904399323,2.3992235940041056,-0.9124026549428237
9.0,30.0,3.2,1,1,2.0,0,black,1,3.0,1,-0.06520125557132284,-4.7040480189276295,-0.1501305236243371
5.0,39.0,3.2,1,1,4.0,0,asian,1,3.0,1,-0.08049579788910233,2.1079359111507046,-0.924862055625916
4.0,44.0,3.2,1,1,5.0,1,white,1,5.0,0,0.02153349672621374,5.21120752408244,0.646115915560217
5.0,40.0,3.2,1,1,4.0,1,white,1,4.0,0,0.02918076788510371,2.305215559043276,-0.008174581252070823
6.0,40.0,3.2,1,1,3.0,0,white,0,3.0,0,-0.0728485267302128,4.201943946111541,-0.9957151805689786
3.0,33.0,3.2,1,1,4.0,0,white,1,2.0,0,-0.08049579788910233,-3.8920640888492954,-1.4249869018689867
2.0,28.5,3.2,1,1,4.0,1,white,1,3.0,0,0.02918076788510371,-9.194784440956724,-0.05008053655128997
6.0,38.0,3.2,1,1,3.0,1,white,1,4.0,0,0.03682803904399323,1.3992235940041056,0.1709098706833312
5.0,36.0,3.2,1,1,4.0,0,white,1,3.0,0,-0.08049579788910233,-0.8920640888492954,-0.6749244787474513
9.0,40.0,3.2,1,1,5.0,0,white,1,5.0,0,-0.0881430690479923,2.013927876189875,0.9793660180648365
10.0,40.0,3.2,1,1,2.0,0,white,1,4.0,0,-0.06520125557132284,5.2959519810723705,0.01674422011411414
9.0,42.0,3.2,1,1,3.0,1,white,1,3.0,0,0.03682803904399323,5.399223594004106,-1.1623402318212888
5.0,42.5,3.2,1,1,4.0,1,white,1,4.0,0,0.02918076788510371,4.805215559043276,-0.21645589531745824
2.0,35.0,3.2,1,1,3.0,1,white,1,3.0,0,0.03682803904399323,-1.6007764059958944,-0.5791525524382042
5.0,31.0,3.2,1,1,3.0,1,white,1,2.0,0,0.03682803904399323,-5.600776405995894,-1.2459024499335847
7.0,38.0,3.2,1,0,3.0,1,white,1,3.0,0,0.03682803904399323,1.3992235940041056,-0.8290901293166688
9.0,44.0,3.2,1,1,3.0,0,white,1,6.0,0,-0.0728485267302128,8.201943946111541,1.6710347169264015
9.0,45.0,3.2,1,1,2.0,0,white,1,5.0,0,-0.06520125557132284,10.29595198107237,0.6001815919833398
4.0,34.0,3.2,1,1,3.0,1,white,1,3.0,0,0.03682803904399323,-2.6007764059958944,-0.4958400268120493
9.0,41.0,3.2,1,1,3.0,0,white,1,5.0,0,-0.0728485267302128,5.201943946111541,0.9209722938048666
1.0,25.0,3.2,1,1,3.0,0,black,0,3.0,1,-0.0728485267302128,-10.798056053888459,0.2539727038233446
5.0,34.0,3.2,1,0,4.0,1,white,1,5.0,0,0.02918076788510371,-3.694784440956724,1.4917005725048584
8.0,32.0,3.2,1,1,3.0,1,white,1,5.0,0,0.03682803904399323,-4.600776405995894,1.6707850244402604
5.0,40.0,3.2,1,1,4.0,1,white,1,4.0,0,0.02918076788510371,2.305215559043276,-0.008174581252070823
8.0,33.0,3.2,1,1,4.0,0,white,1,2.0,0,-0.08049579788910233,-3.8920640888492954,-1.4249869018689867
8.0,44.0,3.2,1,1,2.0,1,white,1,5.0,0,0.0444753102028832,8.493231628964935,0.6834941176094942
1.0,44.0,3.2,1,1,3.0,1,white,0,4.0,0,0.03682803904399323,7.399223594004106,-0.3289652830735985
5.0,36.0,3.2,1,1,3.0,1,white,0,3.0,0,0.03682803904399323,-0.6007764059958944,-0.6624650780643591
10.0,44.0,3.2,1,1,4.0,0,white,1,4.0,0,-0.08049579788910233,7.1079359111507046,-0.34142468375669033
4.0,42.0,3.2,1,1,5.0,1,white,1,3.0,0,0.02153349672621374,3.2112075240824396,-1.1872590331874733
10.0,36.0,3.2,1,1,3.0,1,white,1,4.0,0,0.03682803904399323,-0.6007764059958944,0.33753492193564094
8.0,45.0,3.2,1,1,4.0,0,white,1,3.0,0,-0.08049579788910233,8.107935911150705,-1.4247372093828456
6.0,37.0,3.2,1,1,4.0,1,white,1,3.0,0,0.02918076788510371,-0.6947844409567239,-0.7582370043736062
1.0,28.0,3.2,1,1,4.0,0,white,1,3.0,0,-0.08049579788910233,-8.892064088849295,-0.008424273738212307
2.0,32.0,3.2,1,1,3.0,1,white,1,2.0,0,0.03682803904399323,-4.600776405995894,-1.3292149755597396
3.0,33.0,3.2,1,1,4.0,1,white,1,3.0,0,0.02918076788510371,-4.694784440956724,-0.4249869018689867
6.0,37.0,3.2,1,1,3.0,1,white,1,4.0,0,0.03682803904399323,0.39922359400410556,0.25422239630948607
4.0,31.0,3.2,1,1,3.0,1,white,1,2.0,0,0.03682803904399323,-5.600776405995894,-1.2459024499335847
4.0,39.0,3.2,1,1,5.0,0,white,1,3.0,0,-0.0881430690479923,1.0139278761898751,-0.9373214563090086
1.0,41.0,3.2,1,1,3.0,0,black,1,6.0,1,-0.0728485267302128,5.201943946111541,1.9209722938048666
9.0,37.0,3.2,1,1,3.0,0,white,1,2.0,0,-0.0728485267302128,1.201943946111541,-1.745777603690514
9.0,47.0,3.2,1,1,1.0,1,white,1,5.0,0,0.052122581361772724,12.587239663925764,0.4460159414141227
8.0,37.0,3.2,1,1,4.0,1,white,1,2.0,0,0.02918076788510371,-0.6947844409567239,-1.7582370043736062
2.0,37.0,3.2,1,1,3.0,1,white,1,3.0,0,0.03682803904399323,0.39922359400410556,-0.7457776036905139
8.0,40.5,3.2,1,1,5.0,1,white,1,4.0,0,0.02153349672621374,1.7112075240824396,-0.062290244748241186
1.0,34.0,3.2,1,1,4.0,1,black,0,5.0,1,0.02918076788510371,-3.694784440956724,1.4917005725048584
10.0,37.0,3.2,1,1,3.0,1,white,1,3.0,0,0.03682803904399323,0.39922359400410556,-0.7457776036905139
2.0,33.0,3.2,1,1,4.0,0,black,1,5.0,1,-0.08049579788910233,-3.8920640888492954,1.5750130981310133
2.0,40.0,3.2,1,1,4.0,0,white,1,4.0,0,-0.08049579788910233,3.1079359111507046,-0.008174581252070823
4.0,29.3,3.2,1,1,3.0,1,white,1,3.0,0,0.03682803904399323,-7.300776405995894,-0.10427115636912143
8.0,45.0,3.2,1,1,2.0,1,white,1,4.0,0,0.0444753102028832,9.493231628964935,-0.39981840801666024
9.0,33.5,3.2,1,1,4.0,0,white,1,3.0,0,-0.08049579788910233,-3.3920640888492954,-0.46664316468206435
5.0,39.0,3.2,1,1,3.0,1,white,1,3.0,0,0.03682803904399323,2.3992235940041056,-0.9124026549428237
4.0,43.0,3.2,1,1,4.0,0,asian,1,4.0,1,-0.08049579788910233,6.1079359111507046,-0.2581121581305359
10.0,42.0,3.2,1,1,3.0,1,white,1,4.0,0,0.03682803904399323,5.399223594004106,-0.16234023182128876
6.0,38.0,3.2,1,1,4.0,1,white,1,4.0,0,0.02918076788510371,0.30521555904327613,0.15845047000023893
10.0,36.0,3.2,0,1,4.0,0,white,1,3.0,0,-0.08049579788910233,-0.8920640888492954,-0.6749244787474513
6.0,42.0,3.2,1,1,4.0,1,white,1,4.0,0,0.02918076788510371,4.305215559043276,-0.17479963250438058
5.0,35.0,3.2,1,1,4.0,1,white,1,4.0,0,0.02918076788510371,-2.694784440956724,0.40838804687870356
3.0,32.0,3.2,1,1,3.0,0,white,1,3.0,0,-0.0728485267302128,-3.798056053888459,-0.32921497555973955
9.0,39.0,3.2,1,1,2.0,1,white,1,4.0,0,0.0444753102028832,3.493231628964935,0.10005674574026902
5.0,28.0,3.2,1,1,3.0,1,white,1,3.0,0,0.03682803904399323,-8.600776405995894,0.004035126944879952
2.0,33.5,3.2,1,1,4.0,0,white,1,4.0,0,-0.08049579788910233,-3.3920640888492954,0.5333568353179357
9.0,40.0,3.2,1,1,4.0,0,white,1,4.0,0,-0.08049579788910233,3.1079359111507046,-0.008174581252070823
6.0,34.0,3.2,1,0,1.0,1,hisp,1,5.0,1,0.052122581361772724,-0.41276033607423557,1.529078774554136
3.0,38.0,3.2,1,1,3.0,1,white,1,3.0,0,0.03682803904399323,1.3992235940041056,-0.8290901293166688
10.0,47.0,3.2,1,1,3.0,1,white,1,2.0,0,0.03682803904399323,10.399223594004106,-2.5789028599520627
9.0,46.0,3.2,1,0,5.0,0,white,1,3.0,0,-0.0881430690479923,8.013927876189875,-1.5205091356920928
4.0,33.0,3.2,1,1,3.0,1,white,1,3.0,0,0.03682803904399323,-3.6007764059958944,-0.41252750118589443
5.0,38.0,3.2,1,1,4.0,0,white,1,4.0,0,-0.08049579788910233,1.1079359111507046,0.15845047000023893
5.0,30.0,3.2,1,1,4.0,1,white,1,3.0,0,0.02918076788510371,-7.694784440956724,-0.17504932499052206
5.0,34.5,3.2,1,1,4.0,1,white,1,5.0,0,0.02918076788510371,-3.194784440956724,1.4500443096917808
8.0,38.0,3.2,1,1,4.0,0,white,1,3.0,0,-0.08049579788910233,1.1079359111507046,-0.8415495299997611
10.0,35.0,3.2,1,1,2.0,0,white,1,2.0,0,-0.06520125557132284,0.29595198107237053,-1.5666931517551115
9.0,36.0,3.2,1,1,4.0,0,white,1,4.0,0,-0.08049579788910233,-0.8920640888492954,0.3250755212525487
3.0,36.0,3.2,1,1,5.0,1,white,1,3.0,0,0.02153349672621374,-2.7887924759175604,-0.687383879430544
8.0,40.0,3.2,1,1,4.0,1,white,1,5.0,0,0.02918076788510371,2.305215559043276,0.9918254187479292
8.0,39.0,3.2,1,1,3.0,0,white,1,3.0,0,-0.0728485267302128,3.201943946111541,-0.9124026549428237
3.0,43.0,3.2,1,1,1.0,1,white,0,2.0,0,0.052122581361772724,8.587239663925764,-2.220733956081258
5.0,42.0,3.2,1,1,4.0,1,white,1,5.0,0,0.02918076788510371,4.305215559043276,0.8252003674956194
8.0,37.0,3.2,1,1,4.0,0,white,1,6.0,0,-0.08049579788910233,0.10793591115070456,2.241762995626394
8.0,41.0,3.2,1,1,4.0,1,white,1,4.0,0,0.02918076788510371,3.305215559043276,-0.09148710687822614
8.0,34.0,3.2,1,1,4.0,1,white,1,3.0,0,0.02918076788510371,-3.694784440956724,-0.5082994274951416
10.0,30.0,3.2,1,1,2.0,1,white,1,4.0,0,0.0444753102028832,-5.506768371035065,0.8498694763756629
8.0,37.0,3.2,1,0,4.0,0,white,1,5.0,0,-0.08049579788910233,0.10793591115070456,1.2417629956263938
8.0,39.0,3.2,1,1,4.0,1,white,1,3.0,0,0.02918076788510371,1.3052155590432761,-0.924862055625916
7.0,32.0,3.2,1,1,3.0,0,white,1,3.0,0,-0.0728485267302128,-3.798056053888459,-0.32921497555973955
4.0,33.0,3.2,1,1,4.0,0,white,1,2.0,0,-0.08049579788910233,-3.8920640888492954,-1.4249869018689867
3.0,42.0,3.2,1,1,4.0,0,white,1,5.0,0,-0.08049579788910233,5.1079359111507046,0.8252003674956194
8.0,36.0,3.2,1,1,4.0,1,white,1,3.0,0,0.02918076788510371,-1.6947844409567239,-0.6749244787474513
6.0,48.0,3.2,1,1,4.0,0,white,1,6.0,0,-0.08049579788910233,11.107935911150705,1.3253252137386893
3.0,47.0,3.2,1,1,4.0,1,white,1,3.0,0,0.02918076788510371,9.305215559043276,-1.5913622606351554
7.0,29.0,3.2,1,0,3.0,0,white,1,3.0,0,-0.0728485267302128,-6.798056053888459,-0.07927739868127492
8.0,34.0,3.2,1,1,4.0,1,white,1,3.0,0,0.02918076788510371,-3.694784440956724,-0.5082994274951416
9.0,35.0,3.2,1,1,2.0,1,white,1,3.0,0,0.0444753102028832,-0.506768371035065,-0.5666931517551115
3.0,36.0,3.2,1,1,3.0,1,white,1,3.0,0,0.03682803904399323,-0.6007764059958944,-0.6624650780643591
6.0,34.0,3.2,1,1,4.0,0,white,1,4.0,0,-0.08049579788910233,-2.8920640888492954,0.49170057250485844
3.0,38.0,3.2,1,1,4.0,0,white,1,3.0,0,-0.08049579788910233,1.1079359111507046,-0.8415495299997611
7.0,47.0,3.2,1,1,4.0,0,white,1,6.0,0,-0.08049579788910233,10.107935911150705,1.4086377393648446
5.0,33.0,3.2,1,0,4.0,1,white,1,5.0,0,0.02918076788510371,-4.694784440956724,1.5750130981310133
5.0,27.0,3.2,1,1,3.0,0,white,1,2.0,0,-0.0728485267302128,-8.798056053888459,-0.9126523474289652
8.0,34.0,3.2,1,1,3.0,0,white,1,2.0,0,-0.0728485267302128,-1.798056053888459,-1.4958400268120493
8.0,41.0,3.2,1,1,3.0,0,white,1,3.0,0,-0.0728485267302128,5.201943946111541,-1.0790277061951334
3.0,39.0,3.2,1,1,3.0,1,white,1,4.0,0,0.03682803904399323,2.3992235940041056,0.08759734505717631
9.0,40.0,3.2,1,1,3.0,1,white,1,4.0,0,0.03682803904399323,3.3992235940041056,0.004284819431021436
7.0,30.0,3.2,1,1,3.0,0,white,1,3.0,0,-0.0728485267302128,-5.798056053888459,-0.1625899243074298
2.0,36.0,3.2,1,1,2.0,0,white,1,2.0,0,-0.06520125557132284,1.2959519810723705,-1.6500056773812664
4.0,37.0,3.2,1,1,3.0,0,white,1,5.0,0,-0.0728485267302128,1.201943946111541,1.254222396309486
2.0,36.0,3.2,1,1,4.0,0,white,1,3.0,0,-0.08049579788910233,-0.8920640888492954,-0.6749244787474513
7.0,37.0,3.2,1,1,4.0,0,white,1,1.0,0,-0.08049579788910233,0.10793591115070456,-2.758237004373606
3.0,37.0,3.2,1,1,4.0,0,white,1,3.0,0,-0.08049579788910233,0.10793591115070456,-0.7582370043736062
3.0,36.0,3.2,1,1,2.0,0,white,1,3.0,0,-0.06520125557132284,1.2959519810723705,-0.6500056773812664
10.0,43.0,3.2,1,1,3.0,1,white,1,4.0,0,0.03682803904399323,6.399223594004106,-0.2456527574474432
8.0,34.5,3.2,1,1,3.0,0,white,1,3.0,0,-0.0728485267302128,-1.298056053888459,-0.5374962896251265
8.0,36.0,3.2,1,1,5.0,1,white,1,4.0,0,0.02153349672621374,-2.7887924759175604,0.312616120569456
6.0,30.0,3.2,1,1,1.0,1,white,1,2.0,0,0.052122581361772724,-4.412760336074236,-1.1376711229412444
1.0,28.0,3.2,0,1,4.0,0,asian,1,3.0,1,-0.08049579788910233,-8.892064088849295,-0.008424273738212307
2.0,41.0,3.2,1,1,4.0,0,white,1,4.0,0,-0.08049579788910233,4.1079359111507046,-0.09148710687822614
5.0,31.0,3.2,1,1,3.0,0,other,1,3.0,1,-0.0728485267302128,-4.798056053888459,-0.24590244993358468
3.0,34.0,3.2,1,1,4.0,1,white,0,3.0,0,0.02918076788510371,-3.694784440956724,-0.5082994274951416
3.0,33.0,3.2,1,1,5.0,0,asian,1,5.0,1,-0.0881430690479923,-4.986072123810125,1.5625536974479206
4.0,36.0,3.2,1,1,4.0,1,white,1,3.0,0,0.02918076788510371,-1.6947844409567239,-0.6749244787474513
4.0,37.0,3.2,1,1,3.0,0,white,1,6.0,0,-0.0728485267302128,1.201943946111541,2.254222396309486
8.0,32.0,3.2,1,1,3.0,1,hisp,1,2.0,1,0.03682803904399323,-4.600776405995894,-1.3292149755597396
1.0,44.0,3.2,1,1,3.0,1,white,0,5.0,0,0.03682803904399323,7.399223594004106,0.6710347169264015
7.0,40.0,3.2,1,1,3.0,1,white,1,4.0,0,0.03682803904399323,3.3992235940041056,0.004284819431021436
6.0,31.0,3.2,1,1,4.0,1,hisp,1,4.0,1,0.02918076788510371,-6.694784440956724,0.7416381493833231
6.0,37.0,3.2,1,0,3.0,0,white,1,6.0,0,-0.0728485267302128,1.201943946111541,2.254222396309486
4.0,35.0,3.2,1,1,3.0,0,white,1,5.0,0,-0.0728485267302128,-0.7980560538884589,1.4208474475617958
10.0,39.0,3.2,1,1,3.0,1,white,1,3.0,0,0.03682803904399323,2.3992235940041056,-0.9124026549428237
9.0,38.0,3.2,1,1,4.0,0,asian,1,5.0,1,-0.08049579788910233,1.1079359111507046,1.158450470000239
4.0,33.0,3.2,1,1,4.0,1,white,1,3.0,0,0.02918076788510371,-4.694784440956724,-0.4249869018689867
8.0,41.0,3.2,1,1,4.0,1,white,1,3.0,0,0.02918076788510371,3.305215559043276,-1.0914871068782261
7.0,36.0,3.2,1,1,3.0,1,white,1,3.0,0,0.03682803904399323,-0.6007764059958944,-0.6624650780643591
5.0,37.5,3.2,1,0,4.0,1,white,1,5.0,0,0.02918076788510371,-0.19478444095672387,1.2001067328133161
3.0,38.0,3.2,1,1,4.0,0,white,1,4.0,0,-0.08049579788910233,1.1079359111507046,0.15845047000023893
2.0,46.0,3.2,1,1,5.0,0,white,1,4.0,0,-0.0881430690479923,8.013927876189875,-0.5205091356920928
7.0,35.0,3.2,1,1,4.0,1,white,1,5.0,0,0.02918076788510371,-2.694784440956724,1.4083880468787036
2.0,21.0,3.2,1,1,3.0,1,black,1,3.0,1,0.03682803904399323,-15.600776405995894,0.5872228063279641
4.0,35.0,3.2,1,1,4.0,1,white,1,3.0,0,0.02918076788510371,-2.694784440956724,-0.5916119531212964
6.0,40.0,3.2,1,0,4.0,0,white,1,3.0,0,-0.08049579788910233,3.1079359111507046,-1.0081745812520708
3.0,33.0,3.2,1,1,4.0,1,white,1,3.0,0,0.02918076788510371,-4.694784440956724,-0.4249869018689867
3.0,26.5,3.2,1,1,3.0,1,white,0,3.0,0,0.03682803904399323,-10.100776405995894,0.1290039153841125
3.0,31.0,3.2,1,1,4.0,0,white,1,3.0,0,-0.08049579788910233,-5.8920640888492954,-0.25836185061667694
9.0,42.0,3.2,1,1,3.0,0,white,1,3.0,0,-0.0728485267302128,6.201943946111541,-1.1623402318212888
4.0,36.0,3.2,1,1,4.0,1,white,0,3.0,0,0.02918076788510371,-1.6947844409567239,-0.6749244787474513
2.0,37.0,3.2,1,1,4.0,1,white,1,3.0,0,0.02918076788510371,-0.6947844409567239,-0.7582370043736062
4.0,31.5,3.2,1,1,3.0,1,white,1,3.0,0,0.03682803904399323,-5.100776405995894,-0.2875587127466619
5.0,46.0,3.2,1,1,4.0,1,white,1,4.0,0,0.02918076788510371,8.305215559043276,-0.5080497350090001
3.0,28.0,3.2,1,0,2.0,0,hisp,0,4.0,1,-0.06520125557132284,-6.7040480189276295,1.0164945276279727
5.0,33.0,3.2,1,1,4.0,1,white,1,3.0,0,0.02918076788510371,-4.694784440956724,-0.4249869018689867
7.0,32.0,3.2,1,1,2.0,1,white,1,2.0,0,0.0444753102028832,-3.506768371035065,-1.3167555748766469
3.0,38.0,3.2,1,1,3.0,1,white,1,3.0,0,0.03682803904399323,1.3992235940041056,-0.8290901293166688
6.0,23.0,3.2,1,1,3.0,0,black,1,1.0,1,-0.0728485267302128,-12.798056053888459,-1.5794022449243457
7.0,40.0,3.2,1,1,4.0,0,white,1,3.0,0,-0.08049579788910233,3.1079359111507046,-1.0081745812520708
9.0,46.0,3.2,1,1,3.0,1,white,1,6.0,0,0.03682803904399323,9.399223594004106,1.5044096656740917
4.0,44.0,3.2,1,1,3.0,1,white,1,4.0,0,0.03682803904399323,7.399223594004106,-0.3289652830735985
10.0,37.0,3.2,1,1,3.0,0,white,1,3.0,0,-0.0728485267302128,1.201943946111541,-0.7457776036905139
2.0,35.0,3.2,1,1,4.0,0,white,1,3.0,0,-0.08049579788910233,-1.8920640888492954,-0.5916119531212964
5.0,32.0,3.2,1,1,3.0,1,white,1,3.0,0,0.03682803904399323,-4.600776405995894,-0.32921497555973955
8.0,42.0,3.2,1,1,4.0,0,white,1,4.0,0,-0.08049579788910233,5.1079359111507046,-0.17479963250438058
1.0,38.0,3.2,1,1,2.0,0,black,1,4.0,1,-0.06520125557132284,3.2959519810723705,0.1833692713664239
3.0,37.0,3.2,1,1,4.0,1,white,1,3.0,0,0.02918076788510371,-0.6947844409567239,-0.7582370043736062
3.0,34.5,3.2,1,1,4.0,1,white,1,3.0,0,0.02918076788510371,-3.194784440956724,-0.5499556903082192
3.0,44.0,3.2,1,1,4.0,1,white,1,4.0,0,0.02918076788510371,6.305215559043276,-0.34142468375669033
5.0,33.0,3.2,1,1,4.0,1,white,1,4.0,0,0.02918076788510371,-4.694784440956724,0.5750130981310133
1.0,29.0,3.2,1,1,4.0,1,black,1,5.0,1,0.02918076788510371,-8.694784440956724,1.9082632006356328
3.0,38.0,3.2,1,1,4.0,0,white,1,3.0,0,-0.08049579788910233,1.1079359111507046,-0.8415495299997611
10.0,34.5,3.2,1,1,4.0,1,white,1,3.0,0,0.02918076788510371,-3.194784440956724,-0.5499556903082192
5.0,36.0,3.2,1,1,3.0,1,white,1,3.0,0,0.03682803904399323,-0.6007764059958944,-0.6624650780643591
8.0,42.0,3.2,1,1,4.0,1,white,1,4.0,0,0.02918076788510371,4.305215559043276,-0.17479963250438058
1.0,36.0,3.2,1,1,4.0,1,white,1,3.0,0,0.02918076788510371,-1.6947844409567239,-0.6749244787474513
